# BUSCO version is: 5.2.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2020-09-10, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
592759at33208a	Complete	000148F	650040	656092	-	239.7	183
592872at33208a	Complete	000428F	49003	54281	-	169.3	139
594172at33208a	Complete	000268F	227871	231405	+	237.9	120
594271at33208a	Complete	000067F	355341	358005	+	75.2	92
594842at33208a	Complete	000144F	528544	531727	-	155.8	94
594937at33208a	Complete	001338F	51328	54836	-	80.6	111
595010at33208a	Complete	000473F	18699	20658	-	268.0	215
595316at33208a	Complete	000270F	82598	83101	-	168.9	126
595404at33208a	Duplicated	000423F	11376	19195	+	190.0	122
595404at33208a	Duplicated	001539F	101550	109365	-	190.0	122
595404at33208a	Duplicated	001702F	87873	95677	+	175.2	122
595858at33208a	Complete	000568F	201033	224802	+	270.6	349
596131at33208a	Complete	000007F	1816361	1821932	-	145.9	100
596973at33208a	Fragmented	000034F	253175	256237	-	68.9	68
597023at33208a	Duplicated	001038F	157092	157583	-	108.6	138
597023at33208a	Duplicated	000215F	587443	587934	+	105.9	138
597816at33208a	Complete	000835F	131461	152984	-	176.4	146
598405at33208a	Complete	000040F	713906	717609	+	137.7	92
598944at33208a	Fragmented	000403F	407448	408544	+	85.1	89
599320at33208a	Fragmented	000107F	409613	409819	-	89.2	61
600462at33208a	Complete	000090F	938023	944105	-	134.3	179
600823at33208a	Complete	000611F	302295	306087	-	93.1	178
601242at33208a	Complete	000618F	160019	166491	-	141.4	113
601650at33208a	Complete	000089F	462593	466369	-	129.5	109
601768at33208a	Complete	000697F	163523	167290	-	220.6	232
601875at33208a	Missing
601886at33208a	Complete	000025F	162154	169044	-	186.3	175
601967at33208a	Duplicated	000212F	671208	672805	-	156.0	102
601967at33208a	Duplicated	001119F	61306	63177	-	151.9	103
602089at33208a	Complete	000256F	273524	274515	+	169.2	98
602148at33208a	Complete	000001F	2691926	2693256	-	105.0	77
602587at33208a	Complete	000014F	639848	641075	-	105.3	59
603239at33208a	Complete	000121F	784315	784842	+	138.6	148
603370at33208a	Complete	000480F	260961	262321	+	192.4	122
603609at33208a	Complete	000008F	1032968	1036118	+	127.9	111
603673at33208a	Complete	000100F	746453	747490	+	175.3	111
604211at33208a	Complete	000198F	693807	697980	+	165.7	153
604943at33208a	Complete	000225F	347029	349972	+	115.3	108
605189at33208a	Complete	000479F	102674	103953	-	68.4	70
606048at33208a	Fragmented	000070F	587490	589210	-	146.4	98
606539at33208a	Complete	000597F	202422	206159	+	161.4	115
606748at33208a	Complete	000066F	641152	643254	+	137.9	85
606776at33208a	Fragmented	000447F	126441	126854	+	44.8	82
606795at33208a	Missing
606958at33208a	Complete	000636F	162605	163754	+	124.4	86
607862at33208a	Complete	000087F	68594	76410	-	140.4	90
608011at33208a	Duplicated	000636F	131667	135554	+	135.4	73
608011at33208a	Duplicated	000835F	225415	229297	-	125.6	73
608074at33208a	Complete	000204F	497548	508847	-	140.6	100
608190at33208a	Complete	000260F	52889	54329	+	72.5	85
608669at33208a	Missing
608869at33208a	Complete	000406F	127475	132325	+	155.9	103
608924at33208a	Complete	000176F	673752	677537	+	177.2	118
609899at33208a	Fragmented	000255F	131698	134463	-	110.7	84
610427at33208a	Complete	000407F	50608	53081	+	134.5	96
610541at33208a	Fragmented	000451F	37979	38323	+	106.6	90
611258at33208a	Complete	000345F	315872	332973	+	218.0	182
611279at33208a	Complete	000044F	951188	958878	+	110.8	201
611373at33208a	Complete	000180F	486785	489716	-	116.7	93
611891at33208a	Complete	000050F	637605	639123	+	66.2	74
612760at33208a	Complete	000333F	342655	349403	-	106.2	87
612825at33208a	Complete	000480F	276341	278209	+	94.6	116
613522at33208a	Missing
613580at33208a	Complete	000086F	941670	953185	-	248.4	363
613851at33208a	Complete	000100F	436603	438438	+	97.8	98
614305at33208a	Missing
615531at33208a	Complete	000001F	2425558	2427612	+	130.5	76
615585at33208a	Fragmented	000508F	266366	266888	-	90.8	66
615840at33208a	Missing
616120at33208a	Complete	000076F	399794	404046	+	80.5	103
616149at33208a	Complete	000474F	22480	27841	-	82.2	72
616613at33208a	Complete	000093F	389212	391424	-	158.3	79
616716at33208a	Complete	000634F	50201	59483	-	163.9	123
617020at33208a	Fragmented	000785F	151380	152068	+	139.5	113
617441at33208a	Complete	000249F	310971	311315	+	167.2	80
617522at33208a	Complete	000028F	239304	239894	+	103.8	94
617667at33208a	Complete	000077F	217627	218456	-	126.2	73
618339at33208a	Complete	000273F	393474	396572	-	139.0	83
618421at33208a	Duplicated	000378F	2485	2889	+	95.3	97
618421at33208a	Duplicated	000404F	45131	45535	-	95.3	97
618516at33208a	Complete	000256F	270984	273212	-	160.2	135
618986at33208a	Complete	000115F	306716	314687	-	80.5	81
619250at33208a	Complete	000151F	229090	233058	+	105.0	120
619326at33208a	Duplicated	000222F	635056	639011	+	148.0	88
619326at33208a	Duplicated	002791F	17381	21322	-	148.0	88
619415at33208a	Duplicated	000007F	1893978	1896922	-	169.4	155
619415at33208a	Duplicated	000504F	294110	297054	+	169.4	155
620546at33208a	Complete	000165F	478012	478719	+	130.0	126
620753at33208a	Complete	000048F	920262	927315	-	119.4	114
621585at33208a	Complete	000035F	806436	808004	+	129.3	105
621808at33208a	Duplicated	000166F	764359	767921	+	168.1	81
621808at33208a	Duplicated	001239F	126721	130283	+	168.1	81
622156at33208a	Complete	000135F	220850	227160	-	71.3	116
622172at33208a	Missing
622270at33208a	Complete	000178F	214523	219107	+	140.9	95
622461at33208a	Complete	000103F	101397	102349	+	191.2	105
622560at33208a	Complete	000467F	229883	234323	-	200.6	125
623138at33208a	Complete	000069F	501506	521585	+	112.4	97
623324at33208a	Complete	000069F	328193	339037	+	209.5	117
623444at33208a	Complete	000149F	13267	14253	+	187.8	151
623995at33208a	Duplicated	000590F	147498	149383	+	88.4	67
623995at33208a	Duplicated	000741F	1139	3024	-	88.4	67
625077at33208a	Complete	000990F	108609	113364	+	121.7	85
625091at33208a	Missing
625769at33208a	Complete	000078F	880929	890172	-	133.5	83
628082at33208a	Complete	000215F	292382	296045	+	113.0	69
628231at33208a	Complete	000058F	153233	158654	+	61.5	92
628247at33208a	Duplicated	000591F	73379	79907	+	102.5	100
628247at33208a	Duplicated	000697F	273939	280479	+	102.5	100
629763at33208a	Complete	000252F	362901	366409	+	85.7	62
630073at33208a	Complete	000075F	720684	724957	+	121.2	57
631107at33208a	Complete	001037F	146449	147246	-	116.3	172
631173at33208a	Complete	000157F	406104	414077	-	70.9	82
631196at33208a	Complete	000093F	288092	289345	-	104.2	198
631662at33208a	Complete	000142F	616073	619926	+	117.1	84
631767at33208a	Complete	000030F	1227989	1234166	+	128.2	100
631798at33208a	Fragmented	000078F	471374	477898	+	81.3	92
631811at33208a	Complete	000001F	230711	234967	+	177.3	150
632234at33208a	Duplicated	000484F	40768	42536	-	168.5	96
632234at33208a	Duplicated	000699F	237925	239684	-	152.0	96
632472at33208a	Duplicated	002734F	14408	19221	-	109.7	95
632472at33208a	Duplicated	001935F	45933	83719	+	108.5	95
632472at33208a	Duplicated	3027	25102	29905	+	108.5	95
632566at33208a	Complete	000031F	805930	813778	+	203.0	145
633007at33208a	Complete	000056F	422106	424726	-	147.4	130
633282at33208a	Complete	000008F	623052	624023	+	60.0	61
633619at33208a	Missing
634446at33208a	Complete	000170F	134376	137295	-	125.3	79
634447at33208a	Complete	000011F	979456	981335	-	146.1	85
636041at33208a	Complete	000280F	300583	302691	-	64.3	78
636070at33208a	Complete	000062F	534727	536870	-	58.1	92
636300at33208a	Fragmented	000991F	85686	93379	-	85.4	49
636423at33208a	Fragmented	000251F	213909	214244	-	24.5	54
637971at33208a	Fragmented	000007F	1272312	1272518	+	77.1	54
638541at33208a	Duplicated	000586F	146672	153297	-	96.7	75
638541at33208a	Duplicated	000028F	51937	58617	-	96.7	75
639252at33208a	Complete	000241F	498870	502856	-	108.4	103
640187at33208a	Missing
640349at33208a	Complete	000477F	370699	373533	-	48.4	72
641073at33208a	Fragmented	000496F	141057	145913	-	52.5	75
641257at33208a	Missing
642323at33208a	Fragmented	000716F	38485	38733	+	53.0	41
642552at33208a	Fragmented	000071F	720025	723440	-	86.0	61
642773at33208a	Complete	001571F	2993	4631	-	77.9	71
643380at33208a	Complete	000086F	839878	842702	+	74.1	63
643883at33208a	Complete	000196F	655568	657747	+	98.1	88
643954at33208a	Missing
644034at33208a	Fragmented	000252F	393289	395111	-	63.6	35
648300at33208a	Complete	000470F	188542	195076	+	94.5	157
649979at33208a	Complete	000001F	1635169	1637129	-	113.9	98
