# BUSCO version is: 5.2.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2020-09-10, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
5951at33208a	Missing
502407at33208a	Duplicated	c262198_g4_i3:1-702	232.7	172
502407at33208a	Duplicated	c262198_g4_i1:1-702	231.6	172
502429at33208a	Complete	c259150_g1_i1:526-1233	280.8	184
502584at33208a	Duplicated	c231735_g2_i10:1355-2296	165.6	257
502584at33208a	Duplicated	c231735_g2_i1:1265-2206	165.6	257
502691at33208a	Fragmented	c235487_g1_i3:304-705	164.2	108
503333at33208a	Complete	c242780_g4_i3:189-1334	481.5	285
503828at33208a	Complete	c264757_g2_i5:30-896	145.5	137
504207at33208a	Fragmented	c263213_g5_i5:0-416	171.3	127
504292at33208a	Complete	c237729_g2_i2:595-1428	230.1	187
504691at33208a	Duplicated	c252210_g3_i1:641-1153	169.6	130
504691at33208a	Duplicated	c252210_g3_i2:607-1119	169.6	130
504691at33208a	Duplicated	c252210_g3_i3:560-1072	169.6	130
504731at33208a	Complete	c247524_g1_i1:249-1043	375.2	237
504912at33208a	Fragmented	c258224_g2_i3:1040-1423	73.2	69
505248at33208a	Fragmented	c241216_g1_i2:370-840	159.5	125
505718at33208a	Missing
508188at33208a	Complete	c254747_g1_i2:835-1860	210.8	190
508379at33208a	Duplicated	c252823_g2_i1:299-838	189.3	129
508379at33208a	Duplicated	c252823_g2_i5:242-757	170.2	121
508986at33208a	Complete	c239868_g1_i4:228-1067	136.1	192
509494at33208a	Fragmented	c238230_g7_i3:156-551	186.7	104
509816at33208a	Complete	c267485_g1_i3:804-1343	108.7	154
510174at33208a	Fragmented	c251573_g1_i8:398-958	251.9	149
510522at33208a	Duplicated	c263425_g1_i3:2-760	211.7	191
510522at33208a	Duplicated	c263425_g1_i1:796-1578	211.6	191
510522at33208a	Duplicated	c263425_g1_i2:607-1389	211.6	191
510522at33208a	Duplicated	c263425_g1_i4:97-705	206.5	165
510581at33208a	Fragmented	c259418_g1_i10:588-1232	210.9	164
511272at33208a	Fragmented	c237744_g3_i3:2-460	151.9	122
511386at33208a	Fragmented	c267557_g1_i11:686-1672	300.8	267
511575at33208a	Missing
511668at33208a	Complete	c250635_g1_i1:317-874	118.3	132
514121at33208a	Complete	c240444_g3_i5:306-1121	269.5	213
514296at33208a	Complete	c238237_g1_i5:948-1511	234.3	135
514565at33208a	Fragmented	c240751_g1_i2:307-717	180.6	91
514675at33208a	Complete	c227802_g2_i1:0-704	222.5	186
514698at33208a	Complete	c247215_g2_i3:124-768	204.5	155
514724at33208a	Duplicated	c257852_g1_i8:13-825	165.6	166
514724at33208a	Duplicated	c257852_g1_i3:45-938	165.4	164
514724at33208a	Duplicated	c257852_g1_i2:172-1170	164.8	164
514727at33208a	Complete	c233724_g1_i7:618-1553	73.1	177
514740at33208a	Duplicated	c268292_g2_i3:2203-2829	260.3	176
514740at33208a	Duplicated	c268292_g2_i6:41-667	260.3	176
514834at33208a	Complete	c231756_g4_i1:58-900	165.4	192
514892at33208a	Complete	c243236_g2_i3:693-1466	323.7	206
515058at33208a	Complete	c243622_g1_i2:502-1836	486.7	342
515377at33208a	Fragmented	c267841_g1_i1:1268-1513	94.5	73
515410at33208a	Complete	c211166_g1_i2:2-715	207.1	141
515425at33208a	Complete	c248174_g1_i1:360-1328	177.0	194
515528at33208a	Missing
515640at33208a	Fragmented	c247824_g2_i11:28-525	229.2	129
516078at33208a	Complete	c247974_g1_i4:117-1025	344.6	238
516321at33208a	Fragmented	c265673_g1_i4:556-774	134.6	70
516481at33208a	Duplicated	c219677_g2_i1:820-1590	162.3	181
516481at33208a	Duplicated	c219677_g2_i2:24-737	146.4	158
516659at33208a	Duplicated	c232138_g2_i6:431-1375	135.4	231
516659at33208a	Duplicated	c232138_g2_i9:114-1058	135.4	231
516659at33208a	Duplicated	c232138_g2_i3:424-1158	128.6	171
516716at33208a	Fragmented	c260801_g1_i4:6-575	170.3	140
517311at33208a	Missing
517525at33208a	Duplicated	c248731_g1_i13:2-775	199.2	252
517525at33208a	Duplicated	c248731_g1_i6:2-775	199.2	252
517525at33208a	Duplicated	c255010_g4_i4:1357-2172	188.2	260
517525at33208a	Duplicated	c255010_g4_i5:1372-2187	188.2	260
517525at33208a	Duplicated	c255010_g4_i6:1470-2285	188.2	260
517686at33208a	Complete	c226950_g2_i1:854-1231	135.6	99
517968at33208a	Duplicated	c242200_g3_i1:984-1352	103.7	96
517968at33208a	Duplicated	c242200_g3_i4:163-531	103.7	96
517968at33208a	Duplicated	c242200_g3_i6:258-626	103.7	96
518288at33208a	Duplicated	c241118_g4_i1:806-1456	258.2	190
518288at33208a	Duplicated	c241118_g4_i2:757-1407	258.2	190
518569at33208a	Duplicated	c255213_g4_i5:997-1965	52.7	210
518569at33208a	Duplicated	c255213_g4_i3:997-1743	45.7	164
518635at33208a	Complete	c250293_g2_i8:187-1401	316.1	261
519030at33208a	Duplicated	c222886_g1_i1:227-817	159.4	160
519030at33208a	Duplicated	c222886_g1_i9:250-840	159.4	160
519303at33208a	Duplicated	c252143_g1_i2:63-1988	412.7	336
519303at33208a	Duplicated	c252143_g1_i3:63-1662	412.7	336
519303at33208a	Duplicated	c252143_g1_i6:63-1586	412.7	336
519303at33208a	Duplicated	c252143_g1_i4:63-2394	412.5	336
519303at33208a	Duplicated	c252143_g1_i1:24-1379	384.3	310
519777at33208a	Duplicated	c260836_g1_i6:28-663	216.0	167
519777at33208a	Duplicated	c260836_g1_i1:28-606	197.6	164
520011at33208a	Duplicated	c254493_g1_i5:112-1161	193.7	213
520011at33208a	Duplicated	c254493_g1_i7:112-921	188.0	170
520011at33208a	Duplicated	c254493_g1_i2:112-708	165.0	138
521343at33208a	Duplicated	c243190_g1_i1:478-1113	122.8	136
521343at33208a	Duplicated	c243190_g1_i9:390-1025	122.5	136
521343at33208a	Duplicated	c243190_g1_i4:444-1079	122.4	136
522886at33208a	Duplicated	c251946_g5_i2:154-1194	279.7	258
522886at33208a	Duplicated	c251946_g5_i3:271-1311	279.7	258
522988at33208a	Duplicated	c259839_g1_i4:97-1860	273.1	266
522988at33208a	Duplicated	c259839_g1_i3:97-2202	272.0	265
522988at33208a	Duplicated	c259839_g1_i11:246-2165	247.3	232
522988at33208a	Duplicated	c259839_g1_i1:556-2475	247.3	232
523206at33208a	Complete	c262225_g1_i8:375-1202	135.8	117
523376at33208a	Duplicated	c243454_g1_i6:2-745	195.7	183
523376at33208a	Duplicated	c243454_g1_i7:2-745	195.7	183
523376at33208a	Duplicated	c243454_g1_i8:229-774	169.5	142
523534at33208a	Duplicated	c247550_g1_i1:183-722	156.8	129
523534at33208a	Duplicated	c247550_g1_i3:183-722	156.8	129
524148at33208a	Duplicated	c254895_g2_i10:278-1624	384.3	296
524148at33208a	Duplicated	c254895_g2_i2:60-989	358.2	262
524165at33208a	Complete	c252946_g1_i7:0-1565	242.3	255
524322at33208a	Fragmented	c240739_g2_i1:0-626	113.1	91
525542at33208a	Duplicated	c233287_g2_i2:1193-1918	197.3	186
525542at33208a	Duplicated	c233287_g2_i5:1134-1859	197.3	186
525542at33208a	Duplicated	c233287_g2_i6:719-1444	197.3	186
525542at33208a	Duplicated	c233287_g2_i7:1219-1944	197.3	186
525542at33208a	Duplicated	c233287_g2_i1:719-1342	178.6	168
525888at33208a	Complete	c235785_g1_i13:128-712	237.7	157
526074at33208a	Fragmented	c253042_g1_i1:0-647	195.1	122
526487at33208a	Duplicated	c131587_g1_i1:82-492	233.7	136
526487at33208a	Duplicated	c131587_g1_i2:73-483	233.7	136
526487at33208a	Duplicated	c232552_g1_i5:1-447	216.0	140
526673at33208a	Fragmented	c243576_g1_i5:292-1142	215.7	126
526839at33208a	Complete	c257313_g3_i1:174-1142	135.5	282
527406at33208a	Complete	c239490_g1_i6:289-1104	174.7	203
528325at33208a	Duplicated	c252813_g6_i2:67-615	296.0	158
528325at33208a	Duplicated	c252813_g6_i1:206-634	253.3	129
529092at33208a	Duplicated	c263120_g1_i6:343-780	184.6	118
529092at33208a	Duplicated	c263120_g1_i9:234-671	184.6	118
529092at33208a	Duplicated	c263120_g1_i4:343-729	175.1	111
529093at33208a	Complete	c258332_g2_i2:730-1467	329.7	214
529708at33208a	Duplicated	c228963_g3_i4:95-1054	240.2	231
529708at33208a	Duplicated	c228963_g3_i5:95-970	240.1	231
529852at33208a	Complete	c227531_g4_i5:180-800	167.6	142
530431at33208a	Missing
532406at33208a	Complete	c247910_g1_i11:491-1141	302.7	190
532693at33208a	Complete	c253151_g1_i1:74-1519	268.2	247
532728at33208a	Duplicated	c258405_g1_i5:6-623	161.6	125
532728at33208a	Duplicated	c258405_g1_i3:673-1146	161.3	125
532930at33208a	Complete	c219512_g1_i7:102-740	221.7	184
533666at33208a	Complete	c262540_g6_i1:1-798	85.4	160
533690at33208a	Complete	c264702_g1_i7:1629-2543	262.0	182
534172at33208a	Duplicated	c252822_g3_i1:187-1008	255.8	207
534172at33208a	Duplicated	c252822_g3_i3:50-871	255.8	207
534206at33208a	Complete	c222148_g1_i3:0-401	117.7	104
534312at33208a	Missing
534757at33208a	Complete	c250945_g1_i12:1005-1898	209.1	195
534808at33208a	Complete	c235625_g4_i11:95-1051	370.3	275
535268at33208a	Complete	c242793_g1_i2:407-1243	299.0	176
535367at33208a	Duplicated	c255183_g1_i5:539-2014	231.1	188
535367at33208a	Duplicated	c255183_g1_i9:539-1906	231.1	188
535367at33208a	Duplicated	c255183_g1_i3:26-1193	231.0	159
535367at33208a	Duplicated	c255183_g1_i4:26-1084	231.0	159
535367at33208a	Duplicated	c255183_g1_i7:686-1534	227.9	186
535524at33208a	Fragmented	c252713_g2_i10:134-400	147.8	83
535650at33208a	Duplicated	c128364_g1_i1:44-655	229.2	158
535650at33208a	Duplicated	c128364_g1_i2:44-655	229.2	158
535650at33208a	Duplicated	c207392_g1_i1:29-640	228.5	158
535664at33208a	Duplicated	c259365_g6_i1:252-629	129.9	99
535664at33208a	Duplicated	c259365_g6_i2:236-613	129.9	99
535782at33208a	Duplicated	c249310_g2_i2:556-1191	201.6	160
535782at33208a	Duplicated	c249310_g2_i3:331-930	191.3	142
535806at33208a	Duplicated	c220206_g1_i1:41-634	169.3	132
535806at33208a	Duplicated	c220206_g1_i4:19-903	167.6	132
535806at33208a	Duplicated	c220206_g1_i3:41-934	167.6	132
536251at33208a	Missing
537470at33208a	Duplicated	c229390_g1_i3:234-875	261.6	153
537470at33208a	Duplicated	c229390_g1_i12:261-902	258.4	153
537548at33208a	Fragmented	c254107_g1_i4:430-753	102.4	84
537718at33208a	Missing
537923at33208a	Missing
538442at33208a	Complete	c266154_g1_i2:2439-2852	141.6	114
539043at33208a	Duplicated	c260355_g2_i2:74-592	234.6	148
539043at33208a	Duplicated	c260355_g2_i3:174-692	234.6	148
539215at33208a	Complete	c243470_g1_i6:263-883	188.7	156
539234at33208a	Duplicated	c235157_g2_i7:104-577	227.7	129
539234at33208a	Duplicated	c235157_g2_i10:104-622	227.2	129
539360at33208a	Fragmented	c243115_g1_i3:804-1271	112.7	90
539600at33208a	Missing
540193at33208a	Duplicated	c263546_g2_i5:1778-2500	171.2	164
540193at33208a	Duplicated	c263546_g2_i9:1778-2542	170.6	163
540193at33208a	Duplicated	c263546_g2_i4:1778-2689	169.9	170
541231at33208a	Duplicated	c220193_g1_i7:19-492	149.3	149
541231at33208a	Duplicated	c220193_g1_i5:188-655	148.3	149
541231at33208a	Duplicated	c220193_g1_i3:53-385	140.7	102
541260at33208a	Duplicated	c240038_g2_i1:337-882	111.5	82
541260at33208a	Duplicated	c240038_g2_i2:404-1065	111.5	82
541421at33208a	Fragmented	c253077_g3_i4:148-537	187.5	119
543124at33208a	Complete	c236277_g1_i2:81-659	70.5	146
543269at33208a	Complete	c229623_g1_i3:207-1004	126.5	129
544546at33208a	Missing
544849at33208a	Duplicated	c249472_g1_i2:331-837	181.1	137
544849at33208a	Duplicated	c249472_g1_i3:281-1121	181.1	137
544919at33208a	Complete	c226041_g1_i1:126-1743	200.7	291
545063at33208a	Missing
545389at33208a	Duplicated	c261995_g1_i1:1000-1740	267.0	166
545389at33208a	Duplicated	c261995_g1_i2:1000-1599	267.0	166
545641at33208a	Fragmented	c236434_g3_i3:2-286	100.1	66
545744at33208a	Duplicated	c258814_g2_i10:507-842	120.8	90
545744at33208a	Duplicated	c258814_g2_i12:258-593	120.8	90
545744at33208a	Duplicated	c258814_g2_i2:208-543	120.8	90
545744at33208a	Duplicated	c258814_g2_i1:83-373	114.3	85
545889at33208a	Missing
546305at33208a	Duplicated	c245983_g4_i5:25-507	88.8	86
546305at33208a	Duplicated	c245983_g4_i4:256-777	88.5	86
546751at33208a	Missing
547099at33208a	Complete	c226231_g1_i2:264-905	244.2	155
547341at33208a	Complete	c236754_g2_i5:576-1082	160.4	158
547766at33208a	Duplicated	c257976_g3_i7:675-1310	261.6	159
547766at33208a	Duplicated	c257976_g3_i3:675-1514	260.4	159
548327at33208a	Duplicated	c237951_g4_i4:163-987	188.0	152
548327at33208a	Duplicated	c237951_g4_i6:163-1031	188.0	152
548444at33208a	Complete	c224244_g1_i3:2-910	273.8	225
548732at33208a	Duplicated	c250988_g2_i1:169-537	155.3	105
548732at33208a	Duplicated	c250988_g2_i3:169-654	155.3	105
548732at33208a	Duplicated	c250988_g2_i6:85-453	155.3	105
549156at33208a	Missing
549988at33208a	Duplicated	c232190_g2_i2:385-1095	113.1	164
549988at33208a	Duplicated	c232190_g2_i6:385-1098	113.1	164
551166at33208a	Duplicated	c233321_g5_i1:374-799	156.9	100
551166at33208a	Duplicated	c233321_g5_i4:7-432	156.9	100
551620at33208a	Duplicated	c225126_g1_i4:60-1166	122.5	221
551620at33208a	Duplicated	c225126_g1_i3:196-1437	121.6	221
551632at33208a	Fragmented	c223229_g2_i1:74-478	206.1	125
551831at33208a	Duplicated	c263288_g1_i15:15-1040	297.5	204
551831at33208a	Duplicated	c263288_g1_i12:483-2165	295.3	204
551831at33208a	Duplicated	c263288_g1_i14:100-1782	295.3	204
552201at33208a	Complete	c262531_g4_i2:432-1133	332.3	179
552359at33208a	Duplicated	c240856_g1_i5:497-1480	168.0	114
552359at33208a	Duplicated	c240856_g1_i7:497-919	168.0	114
552359at33208a	Duplicated	c240856_g1_i9:497-967	163.0	113
552764at33208a	Complete	c256896_g1_i2:277-999	324.2	169
552949at33208a	Fragmented	c219426_g1_i2:354-521	33.5	31
553411at33208a	Duplicated	c254452_g1_i12:0-629	167.3	139
553411at33208a	Duplicated	c254452_g1_i6:0-671	163.4	144
553585at33208a	Duplicated	c260797_g1_i12:86-610	158.9	138
553585at33208a	Duplicated	c260797_g1_i1:86-610	158.9	138
553585at33208a	Duplicated	c260797_g1_i6:86-610	158.9	138
554010at33208a	Duplicated	c254599_g2_i3:704-1429	287.1	196
554010at33208a	Duplicated	c254599_g2_i1:545-1219	272.2	196
554815at33208a	Complete	c258150_g3_i2:197-871	280.7	187
555162at33208a	Missing
555390at33208a	Duplicated	c234278_g1_i1:18-509	230.6	129
555390at33208a	Duplicated	c178724_g1_i2:112-600	216.4	129
555390at33208a	Duplicated	c118134_g1_i1:102-596	216.4	129
555390at33208a	Duplicated	c178724_g1_i1:58-552	216.4	129
555538at33208a	Duplicated	c207226_g1_i4:0-542	127.0	126
555538at33208a	Duplicated	c207226_g1_i5:1-552	122.1	126
556039at33208a	Missing
556189at33208a	Missing
556337at33208a	Duplicated	c235840_g2_i13:59-511	214.4	124
556337at33208a	Duplicated	c235840_g2_i5:59-511	214.4	124
556337at33208a	Duplicated	c235840_g2_i6:55-507	214.4	124
556337at33208a	Duplicated	c235840_g2_i7:123-575	214.4	124
556445at33208a	Complete	c225958_g3_i2:434-946	96.7	101
556461at33208a	Missing
556510at33208a	Duplicated	c249668_g3_i7:271-840	191.5	130
556510at33208a	Duplicated	c249668_g3_i8:271-744	169.6	127
556587at33208a	Missing
556750at33208a	Duplicated	c249742_g4_i3:340-1038	110.2	148
556750at33208a	Duplicated	c249742_g4_i4:355-1053	110.2	148
556750at33208a	Duplicated	c249742_g4_i2:355-954	109.7	147
556750at33208a	Duplicated	c249742_g4_i5:40-639	109.7	147
556925at33208a	Duplicated	c268331_g1_i1:331-2130	74.0	86
556925at33208a	Duplicated	c268331_g1_i3:409-2208	74.0	86
556925at33208a	Duplicated	c268331_g1_i5:95-1894	74.0	86
557292at33208a	Duplicated	c251955_g2_i1:563-1282	242.9	184
557292at33208a	Duplicated	c251955_g2_i5:543-1262	242.9	184
557292at33208a	Duplicated	c251955_g2_i7:1063-1782	242.9	184
557596at33208a	Fragmented	c236607_g1_i5:19-519	238.5	133
557694at33208a	Missing
557834at33208a	Fragmented	c252807_g3_i2:459-1214	231.5	182
557962at33208a	Duplicated	c261062_g1_i6:1404-2913	320.4	222
557962at33208a	Duplicated	c261062_g1_i1:1467-2834	319.4	218
558368at33208a	Fragmented	c258929_g1_i1:333-989	142.5	125
558385at33208a	Missing
558552at33208a	Duplicated	c240719_g3_i2:45-428	223.0	113
558552at33208a	Duplicated	c240719_g3_i4:97-480	223.0	113
558552at33208a	Duplicated	c240719_g3_i6:97-480	223.0	113
558791at33208a	Complete	c248830_g2_i10:593-1369	238.9	126
558897at33208a	Fragmented	c239236_g2_i1:1-297	108.5	79
558933at33208a	Duplicated	c265834_g1_i3:1189-1857	242.5	182
558933at33208a	Duplicated	c265834_g1_i4:383-1051	242.5	182
558933at33208a	Duplicated	c265834_g1_i7:376-1044	242.5	182
559146at33208a	Complete	c198107_g1_i3:107-568	91.1	91
559501at33208a	Fragmented	c249657_g1_i3:2-271	116.6	79
559576at33208a	Complete	c264242_g2_i4:0-992	209.9	232
559732at33208a	Duplicated	c249463_g1_i2:232-597	39.2	76
559732at33208a	Duplicated	c249463_g1_i3:217-582	39.2	76
559883at33208a	Missing
560453at33208a	Complete	c251002_g4_i4:14-424	234.8	118
560566at33208a	Missing
560584at33208a	Missing
560694at33208a	Fragmented	c243618_g2_i1:402-878	159.7	130
561054at33208a	Missing
561248at33208a	Missing
561417at33208a	Complete	c259912_g1_i1:1819-2268	190.4	124
561688at33208a	Duplicated	c258683_g2_i4:385-999	221.0	208
561688at33208a	Duplicated	c258683_g2_i9:385-999	221.0	208
561878at33208a	Fragmented	c225327_g3_i1:118-684	162.7	123
561943at33208a	Complete	c260490_g6_i2:2-721	294.4	215
562780at33208a	Duplicated	c239441_g1_i3:98-607	186.6	116
562780at33208a	Duplicated	c239441_g1_i1:17-424	186.6	114
563084at33208a	Fragmented	c229833_g8_i6:2-262	38.3	53
563358at33208a	Duplicated	c239681_g1_i6:333-635	163.6	93
563358at33208a	Duplicated	c239681_g1_i4:327-1040	156.4	147
563359at33208a	Complete	c228506_g1_i6:97-771	150.8	186
563426at33208a	Fragmented	c254335_g1_i9:476-976	251.9	146
563679at33208a	Duplicated	c238981_g1_i1:552-932	142.8	101
563679at33208a	Duplicated	c238981_g1_i5:555-935	142.8	101
563832at33208a	Complete	c261804_g4_i1:226-822	129.7	133
564234at33208a	Complete	c245395_g1_i2:1169-1828	208.3	146
564286at33208a	Missing
565053at33208a	Duplicated	c230179_g1_i1:307-1380	139.8	155
565053at33208a	Duplicated	c230179_g1_i3:322-1395	139.8	155
565053at33208a	Duplicated	c230179_g1_i2:140-991	134.7	138
566026at33208a	Duplicated	c243807_g5_i4:159-896	214.6	172
566026at33208a	Duplicated	c243807_g5_i7:21-856	202.8	171
566026at33208a	Duplicated	c243807_g5_i6:159-1000	202.7	171
566026at33208a	Duplicated	c243807_g5_i5:127-812	198.4	168
566026at33208a	Duplicated	c243807_g5_i1:389-910	196.3	150
566026at33208a	Duplicated	c243807_g5_i8:468-989	196.3	150
566116at33208a	Duplicated	c258410_g1_i2:339-1088	347.9	215
566116at33208a	Duplicated	c258410_g1_i4:124-876	347.9	215
566116at33208a	Duplicated	c258410_g1_i7:473-1225	347.9	215
566116at33208a	Duplicated	c258410_g1_i3:21-590	306.1	165
566262at33208a	Complete	c230403_g1_i2:87-467	97.4	95
566447at33208a	Duplicated	c253789_g1_i11:88-561	113.4	126
566447at33208a	Duplicated	c253789_g1_i12:471-944	113.4	126
566527at33208a	Complete	c258826_g3_i2:535-1269	254.8	186
566916at33208a	Duplicated	c228445_g1_i4:308-829	61.3	117
566916at33208a	Duplicated	c228445_g1_i6:74-595	61.3	117
567650at33208a	Complete	c218579_g1_i2:6-875	111.4	290
567750at33208a	Complete	c258306_g2_i4:732-1226	149.8	104
567809at33208a	Duplicated	c233110_g1_i1:131-559	198.0	116
567809at33208a	Duplicated	c233110_g1_i6:131-523	186.7	112
568022at33208a	Duplicated	c263035_g3_i8:96-650	216.6	151
568022at33208a	Duplicated	c263035_g3_i9:131-685	216.6	151
568022at33208a	Duplicated	c263035_g3_i4:568-1095	199.6	143
568170at33208a	Fragmented	c238397_g2_i1:266-766	163.8	139
568839at33208a	Duplicated	c227727_g2_i8:315-1097	175.6	194
568839at33208a	Duplicated	c227727_g2_i1:22-789	173.2	197
568949at33208a	Duplicated	c237605_g1_i3:248-838	246.7	162
568949at33208a	Duplicated	c237605_g1_i2:569-1126	236.2	156
569294at33208a	Fragmented	c258668_g1_i6:422-640	86.9	61
569303at33208a	Duplicated	c243002_g2_i7:322-1269	294.5	241
569303at33208a	Duplicated	c243002_g2_i3:322-1062	270.8	193
569812at33208a	Complete	c263207_g3_i9:48-971	276.3	217
569878at33208a	Fragmented	c254126_g5_i4:3-470	237.5	140
570262at33208a	Complete	c242432_g2_i10:139-1450	258.8	174
570646at33208a	Missing
570717at33208a	Duplicated	c246597_g1_i2:402-998	271.5	170
570717at33208a	Duplicated	c246597_g1_i1:402-986	264.5	170
570717at33208a	Duplicated	c246597_g1_i5:402-953	245.6	160
571149at33208a	Duplicated	c247127_g1_i2:988-1464	90.2	110
571149at33208a	Duplicated	c247127_g1_i3:988-1464	90.2	110
571944at33208a	Missing
572074at33208a	Duplicated	c256448_g2_i1:2-667	102.8	121
572074at33208a	Duplicated	c256448_g2_i2:2-604	102.6	121
572434at33208a	Fragmented	c243129_g1_i3:327-647	135.6	99
572463at33208a	Fragmented	c254827_g1_i15:855-1379	231.8	146
572754at33208a	Fragmented	c247744_g1_i10:142-465	80.4	95
572845at33208a	Fragmented	c236816_g2_i13:115-555	205.6	113
573203at33208a	Fragmented	c254112_g2_i2:51-503	171.1	138
573237at33208a	Duplicated	c253008_g1_i11:263-1318	278.0	230
573237at33208a	Duplicated	c253008_g1_i4:670-1725	278.0	230
573237at33208a	Duplicated	c253008_g1_i7:647-1702	278.0	230
573313at33208a	Missing
574311at33208a	Fragmented	c261720_g4_i3:68-346	42.6	45
575360at33208a	Missing
576633at33208a	Complete	c257007_g1_i8:66-542	266.5	142
576938at33208a	Complete	c230862_g7_i1:1325-1720	105.2	100
576997at33208a	Duplicated	c265854_g4_i8:156-671	198.1	145
576997at33208a	Duplicated	c265854_g4_i1:156-698	197.8	145
576997at33208a	Duplicated	c265854_g4_i2:156-722	197.5	145
576997at33208a	Duplicated	c265854_g4_i3:118-684	197.5	145
576997at33208a	Duplicated	c265854_g4_i7:442-1008	197.5	145
577068at33208a	Fragmented	c243824_g5_i1:87-536	129.8	125
577339at33208a	Missing
577929at33208a	Fragmented	c258024_g3_i4:721-1293	47.8	67
578354at33208a	Duplicated	c261485_g2_i4:222-674	224.6	127
578354at33208a	Duplicated	c261485_g2_i6:131-583	224.6	127
578354at33208a	Duplicated	c231109_g3_i3:149-589	198.2	127
578354at33208a	Duplicated	c231109_g3_i1:149-628	197.7	127
578354at33208a	Duplicated	c231109_g3_i2:149-631	197.6	127
578354at33208a	Duplicated	c202946_g1_i2:51-491	191.9	127
578582at33208a	Complete	c253041_g2_i2:71-652	212.4	126
578684at33208a	Duplicated	c267916_g1_i2:14-712	199.5	174
578684at33208a	Duplicated	c267916_g1_i1:315-1115	198.8	174
578726at33208a	Duplicated	c237118_g2_i11:112-1029	218.5	160
578726at33208a	Duplicated	c237118_g2_i10:303-1076	213.1	146
578726at33208a	Duplicated	c237118_g2_i5:112-885	213.1	146
578726at33208a	Duplicated	c237118_g2_i8:166-939	213.1	146
578734at33208a	Duplicated	c248184_g1_i2:269-982	202.6	192
578734at33208a	Duplicated	c248184_g1_i3:794-1471	179.6	181
578959at33208a	Complete	c221182_g2_i1:151-573	174.4	114
579029at33208a	Duplicated	c259165_g1_i6:88-489	120.9	130
579029at33208a	Duplicated	c259165_g1_i3:217-621	120.9	130
580062at33208a	Complete	c263076_g1_i1:1-603	161.0	124
580288at33208a	Duplicated	c234010_g2_i18:945-1334	221.4	116
580288at33208a	Duplicated	c234010_g2_i19:140-529	221.4	116
580288at33208a	Duplicated	c234010_g2_i21:177-566	221.4	116
580288at33208a	Duplicated	c234010_g2_i3:96-485	221.4	116
580288at33208a	Duplicated	c234010_g2_i6:96-485	221.4	116
580288at33208a	Duplicated	c231151_g4_i1:78-467	196.6	116
580288at33208a	Duplicated	c231151_g4_i2:77-466	196.6	116
580851at33208a	Fragmented	c242821_g2_i1:5-304	74.5	74
580896at33208a	Missing
581006at33208a	Duplicated	c243410_g4_i3:631-1380	143.3	123
581006at33208a	Duplicated	c243410_g4_i4:588-1337	143.3	123
581006at33208a	Duplicated	c243410_g4_i7:670-1419	143.3	123
581475at33208a	Fragmented	c240384_g4_i2:97-330	77.4	70
581543at33208a	Complete	c230607_g2_i1:479-994	119.4	131
581547at33208a	Fragmented	c225132_g5_i2:22-336	153.8	92
581621at33208a	Duplicated	c256397_g6_i2:130-729	297.4	161
581621at33208a	Duplicated	c256397_g6_i5:120-719	297.4	161
581621at33208a	Duplicated	c256397_g6_i6:452-1217	297.4	161
581621at33208a	Duplicated	c256397_g6_i9:253-852	297.4	161
581621at33208a	Duplicated	c256397_g6_i8:452-988	262.3	143
581717at33208a	Duplicated	c262950_g1_i11:1507-2496	220.6	223
581717at33208a	Duplicated	c262950_g1_i1:537-1526	220.6	223
581717at33208a	Duplicated	c262950_g1_i7:315-1304	220.6	223
581717at33208a	Duplicated	c262950_g1_i8:26-919	218.3	197
581779at33208a	Missing
582265at33208a	Duplicated	c267404_g2_i2:620-1408	203.4	153
582265at33208a	Duplicated	c267404_g2_i5:767-1555	203.4	153
582265at33208a	Duplicated	c267404_g2_i4:442-1230	201.4	153
582265at33208a	Duplicated	c267404_g2_i6:172-771	184.5	135
582341at33208a	Duplicated	c254098_g4_i14:71-475	212.2	103
582341at33208a	Duplicated	c254098_g4_i3:71-388	209.0	101
582473at33208a	Duplicated	c238441_g1_i2:0-608	222.3	159
582473at33208a	Duplicated	c238441_g1_i4:0-608	222.3	159
582473at33208a	Duplicated	c238441_g1_i5:19-630	222.3	159
582473at33208a	Duplicated	c238441_g1_i3:484-963	200.4	128
582823at33208a	Missing
582951at33208a	Missing
583626at33208a	Missing
584023at33208a	Complete	c262227_g2_i1:2458-3069	188.2	155
584333at33208a	Complete	c229141_g2_i2:117-563	89.7	112
584373at33208a	Duplicated	c197750_g1_i1:116-493	61.9	67
584373at33208a	Duplicated	c197750_g1_i2:244-621	61.5	66
585078at33208a	Fragmented	c262242_g1_i1:84-395	54.5	60
585232at33208a	Complete	c258559_g4_i1:332-892	139.7	106
585305at33208a	Missing
585313at33208a	Missing
585656at33208a	Duplicated	c267558_g1_i4:560-1102	207.5	150
585656at33208a	Duplicated	c267558_g1_i8:560-1102	207.5	150
585726at33208a	Complete	c190408_g1_i1:2-484	155.5	118
585809at33208a	Fragmented	c234058_g4_i3:1-483	132.2	126
586156at33208a	Complete	c230073_g1_i1:433-894	122.0	114
586310at33208a	Complete	c249173_g2_i11:228-728	152.5	129
586690at33208a	Duplicated	c241332_g1_i2:343-798	119.7	75
