# BUSCO version is: 5.2.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2020-09-10, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
608924at33208a	Complete	sc0000263	126145	130219	+	176.2	118
609899at33208a	Fragmented	sc0000089	287137	290911	+	110.4	82
610427at33208a	Complete	sc0000095	957309	959979	-	136.0	97
610541at33208a	Fragmented	sc0000136	380547	381080	-	101.9	90
611258at33208a	Complete	sc0000101	275793	284746	-	169.5	179
611279at33208a	Complete	sc0000338	309639	316432	+	126.9	178
611373at33208a	Complete	sc0000761	24563	27684	-	129.8	93
611891at33208a	Complete	sc0000136	830247	831770	-	66.4	74
612760at33208a	Complete	sc0000087	914444	918300	-	148.6	87
612825at33208a	Complete	sc0000164	609097	610972	+	129.0	162
613522at33208a	Missing
613580at33208a	Complete	sc0000055	738571	748903	-	248.9	339
613851at33208a	Complete	sc0000120	73443	75802	-	120.3	106
614305at33208a	Missing
615531at33208a	Complete	sc0000383	85448	87347	+	130.4	76
615585at33208a	Complete	sc0000330	191366	192808	-	108.7	84
615840at33208a	Missing
616120at33208a	Complete	sc0000357	254419	258479	+	121.0	103
616149at33208a	Duplicated	sc0001547	48999	50809	-	84.8	72
616149at33208a	Duplicated	sc0000866	112482	115155	+	84.3	72
616613at33208a	Complete	sc0000031	382866	384224	-	158.3	79
616716at33208a	Complete	sc0000148	789799	795158	-	171.7	123
617020at33208a	Complete	sc0000004	203408	204328	+	235.5	187
617441at33208a	Complete	sc0000072	603406	603750	-	167.2	80
617522at33208a	Complete	sc0000052	807792	808349	-	104.7	94
617667at33208a	Complete	sc0000133	657554	658452	-	126.2	73
618339at33208a	Complete	sc0000013	655690	657807	-	139.1	83
618421at33208a	Complete	sc0000456	162756	163160	+	95.2	97
618516at33208a	Complete	sc0000503	246698	248944	-	158.6	135
618986at33208a	Complete	sc0000051	826016	832825	+	94.5	109
619250at33208a	Complete	sc0000114	208339	211743	-	102.9	119
619326at33208a	Complete	sc0000143	110685	115617	+	143.6	78
619415at33208a	Complete	sc0000015	579076	581750	+	169.4	156
620546at33208a	Complete	sc0000176	351932	352639	-	133.5	126
620753at33208a	Complete	sc0000250	162730	166483	+	109.4	114
621585at33208a	Complete	sc0000290	198534	200120	+	127.4	105
621808at33208a	Complete	sc0000424	16071	18892	-	171.5	81
622156at33208a	Fragmented	sc0000230	440189	447064	+	93.1	81
622172at33208a	Missing
622270at33208a	Fragmented	sc0005012	2997	3134	+	80.5	43
622461at33208a	Complete	sc0000011	863174	863440	+	167.6	83
622560at33208a	Complete	sc0000796	119214	124513	-	200.0	126
623138at33208a	Missing
623324at33208a	Complete	sc0000100	720635	730630	+	209.5	117
623444at33208a	Complete	sc0000019	1093235	1094224	+	187.8	151
623995at33208a	Complete	sc0000747	81756	83940	+	88.6	67
625077at33208a	Complete	sc0000153	78492	83258	-	122.0	85
625091at33208a	Complete	sc0000029	645045	647123	+	68.3	75
625769at33208a	Complete	sc0000030	1269675	1278739	+	133.2	83
628082at33208a	Complete	sc0000874	64299	68048	-	112.8	69
628231at33208a	Complete	sc0000069	829286	833485	-	61.5	92
628247at33208a	Complete	sc0000370	67502	71840	-	102.6	100
629763at33208a	Complete	sc0000002	1152158	1154673	-	85.5	62
630073at33208a	Complete	sc0000666	58973	62400	+	109.8	57
631107at33208a	Complete	sc0000207	276121	277518	+	116.8	249
631173at33208a	Complete	sc0000009	1459786	1464971	+	110.1	82
631196at33208a	Complete	sc0000031	286379	288138	-	129.0	173
631662at33208a	Complete	sc0001189	13903	21796	+	126.4	84
631767at33208a	Complete	sc0000191	385038	388867	-	132.8	100
631798at33208a	Fragmented	sc0000089	836417	842420	+	83.2	92
631811at33208a	Complete	sc0000440	136541	140593	+	179.0	149
632234at33208a	Complete	sc0000434	92502	94071	-	168.5	96
632472at33208a	Complete	sc0000032	951862	954062	+	98.1	77
632566at33208a	Fragmented	sc0000302	198790	201913	+	152.8	108
633007at33208a	Complete	sc0000299	143444	145649	+	147.0	130
633282at33208a	Complete	sc0000097	920208	921730	+	60.0	61
633619at33208a	Complete	sc0000444	246552	249795	+	77.0	52
634446at33208a	Complete	sc0000166	652606	655327	-	138.9	79
634447at33208a	Complete	sc0000043	1047109	1052628	+	146.1	85
636041at33208a	Complete	sc0000185	311030	313215	-	69.9	78
636070at33208a	Complete	sc0000191	246526	248655	+	54.2	92
636300at33208a	Complete	sc0000889	10397	17443	+	154.7	73
636423at33208a	Complete	sc0000435	141375	141797	+	61.3	76
637971at33208a	Fragmented	sc0000015	1207351	1207557	-	77.1	54
638541at33208a	Complete	sc0000052	966743	972105	+	91.8	75
639252at33208a	Complete	sc0000487	93256	97608	-	105.0	103
640187at33208a	Missing
640349at33208a	Fragmented	sc0000422	99058	100062	+	48.6	51
641073at33208a	Fragmented	sc0000465	56864	63027	+	48.4	75
641257at33208a	Missing
642323at33208a	Fragmented	sc0000119	818958	819188	-	52.3	40
642552at33208a	Missing
642773at33208a	Complete	sc0000428	106002	107141	-	76.2	71
643380at33208a	Complete	sc0000055	643509	648521	+	96.6	103
643883at33208a	Complete	sc0000130	813797	821331	-	97.7	87
643954at33208a	Missing
644034at33208a	Missing
648300at33208a	Complete	sc0000679	133039	138721	-	125.6	174
649979at33208a	Complete	sc0000393	79334	83135	-	113.9	98
